seed_id,text,label,original_label,sarcasm_flag,canonical_lead,source_partition
seed_00987,bro it was normal 🤷,Neutral,Neutral,0,bro,generation_seed
seed_00990,love thattttt for me 🙃 totally helpful,Negative,Sarcastic,1,love,generation_seed
seed_00991,lowekyyy it was fine 🤷,Neutral,Neutral,0,lowekyy,generation_seed
seed_00993,lol it was standarddd 🫤,Neutral,Neutral,0,lol,generation_seed
seed_00994,idk thisss is great 😍,Positive,Positive,0,idk,generation_seed
seed_00995,tbh it was fineee 🤷,Neutral,Neutral,0,tbh,generation_seed
seed_00996,tbh thisss is worst 😭,Negative,Negative,0,tbh,generation_seed
seed_00997,wow amzaing 😒 totally helpfullll,Negative,Sarcastic,1,wow,generation_seed
seed_00999,love that for me 😏 totlaly helpfullll,Negative,Sarcastic,1,love,generation_seed
seed_01000,lol it was fineeeee 🫤,Neutral,Neutral,0,lol,generation_seed
seed_01001,fr this is terrible 👎,Negative,Negative,0,fr,generation_seed
seed_01002,omg it was normalll 🤷,Neutral,Neutral,0,omg,generation_seed
seed_01004,idk thisssss is trash 😤,Negative,Negative,0,idk,generation_seed
seed_01006,lol thissss is perfecttttt 😁,Positive,Positive,0,lol,generation_seed
seed_01007,bro this is trash 😭,Negative,Negative,0,bro,generation_seed
seed_01009,tbh thsisss is pathteicccc 😒,Negative,Negative,0,tbh,generation_seed
seed_01010,fr this is trash 👎,Negative,Negative,0,fr,generation_seed
seed_01011,tbh this is lit 🤩,Positive,Positive,0,tbh,generation_seed
seed_01012,omg it was ergular 🙂,Neutral,Neutral,0,omg,generation_seed
seed_01013,omg this is worst 😞,Negative,Negative,0,omg,generation_seed
seed_01014,yeah sure 👏 totally helpfulllll,Negative,Sarcastic,1,yeah,generation_seed
seed_01015,lokwey thissss is fantasticccc 🔥,Positive,Positive,0,lokwey,generation_seed
seed_01016,wow amazing 😂 totally helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01017,justttt prefecttttt 🙃 totally helpfulllll,Negative,Sarcastic,1,justt,generation_seed
seed_01018,idk this is awful 😤,Negative,Negative,0,idk,generation_seed
seed_01020,fr this is bad 💔,Negative,Negative,0,fr,generation_seed
seed_01021,yehahh sure 😒 totally helpful,Negative,Sarcastic,1,yehahh,generation_seed
seed_01022,ngl it was okyayyy 🤷,Neutral,Neutral,0,ngl,generation_seed
seed_01023,ujstttt prefect 😂 totally hlepfullll,Negative,Sarcastic,1,ujstt,generation_seed
seed_01024,yeahhhhh sure 🙄 totlaly helpfulllll,Negative,Sarcastic,1,yeahh,generation_seed
seed_01026,omg this is perfect ✨,Positive,Positive,0,omg,generation_seed
seed_01027,idk thissss is perfectttt 🔥,Positive,Positive,0,idk,generation_seed
seed_01028,idk it was averageee 😐,Neutral,Neutral,0,idk,generation_seed
seed_01029,ngl this is patheticcc 😞,Negative,Negative,0,ngl,generation_seed
seed_01030,bro this is worstttt 😤,Negative,Negative,0,bro,generation_seed
seed_01031,bro this is greattt 😄,Positive,Positive,0,bro,generation_seed
seed_01033,ngl this is lit 🤩,Positive,Positive,0,ngl,generation_seed
seed_01034,lol this is awesome ❤️,Positive,Positive,0,lol,generation_seed
seed_01035,idk thisssss is lit 🔥,Positive,Positive,0,idk,generation_seed
seed_01036,idk this is terrible 💔,Negative,Negative,0,idk,generation_seed
seed_01037,highkeyyyyy it was normallll 🙂,Neutral,Neutral,0,highkey,generation_seed
seed_01038,idk thissss is graet 😁,Positive,Positive,0,idk,generation_seed
seed_01039,tbh this is pathetic 😡,Negative,Negative,0,tbh,generation_seed
seed_01040,loveeee that for me 😂 totally ehlpful,Negative,Sarcastic,1,lovee,generation_seed
seed_01041,justttt perfecttt 😏 totally heplful,Negative,Sarcastic,1,justt,generation_seed
seed_01042,yeahhhh sure 🙃 totally helpful,Negative,Sarcastic,1,yeahh,generation_seed
seed_01043,idk this is pathetic 😭,Negative,Negative,0,idk,generation_seed
seed_01046,omg this is trsah 😒,Negative,Negative,0,omg,generation_seed
seed_01047,tbh thisss is annoying 😠,Negative,Negative,0,tbh,generation_seed
seed_01048,fr this is soliddd 🥳,Positive,Positive,0,fr,generation_seed
seed_01049,greattttt job 🙄 totallyyy helfpul,Negative,Sarcastic,1,greatt,generation_seed
seed_01051,bro thisssss is solid 🥳,Positive,Positive,0,bro,generation_seed
seed_01053,omg it was okayyyy 🫤,Neutral,Neutral,0,omg,generation_seed
seed_01056,great job 🙄 totlaly helpful,Negative,Sarcastic,1,great,generation_seed
seed_01057,tbh this is amazign ✨,Positive,Positive,0,tbh,generation_seed
seed_01060,ngl thissss is bad 😤,Negative,Negative,0,ngl,generation_seed
seed_01061,tbh this is worst 😤,Negative,Negative,0,tbh,generation_seed
seed_01062,idk this is awful 👎,Negative,Negative,0,idk,generation_seed
seed_01063,omg it was standard 😐,Neutral,Neutral,0,omg,generation_seed
seed_01064,bro this is bad 💔,Negative,Negative,0,bro,generation_seed
seed_01066,highkey this is annoying 😭,Negative,Negative,0,highkey,generation_seed
seed_01067,loveeeee thatttt for me 😒 totally hlepfulllll,Negative,Sarcastic,1,lovee,generation_seed
seed_01068,idk this is awesome 🥳,Positive,Positive,0,idk,generation_seed
seed_01072,tbh this is terrible 😡,Negative,Negative,0,tbh,generation_seed
seed_01078,highkey this is fatnastic ❤️,Positive,Positive,0,highkey,generation_seed
seed_01080,lowkey thisssss is trash 😭,Negative,Negative,0,lowkey,generation_seed
seed_01083,ngl this is terrible 😠,Negative,Negative,0,ngl,generation_seed
seed_01084,highkey it was average 🤷,Neutral,Neutral,0,highkey,generation_seed
seed_01085,fr this is trahshhhh 😞,Negative,Negative,0,fr,generation_seed
seed_01087,tbh this is terribleee 😡,Negative,Negative,0,tbh,generation_seed
seed_01088,great job 🙄 totallyyy helpful,Negative,Sarcastic,1,great,generation_seed
seed_01089,tbh this is patheticcccc 👎,Negative,Negative,0,tbh,generation_seed
seed_01090,lowkey this is annoyingggg 😤,Negative,Negative,0,lowkey,generation_seed
seed_01091,best everrrr 😏 totally helpful,Negative,Sarcastic,1,best,generation_seed
seed_01093,love that for me 😒 totallyyyy ehlpful,Negative,Sarcastic,1,love,generation_seed
seed_01094,justtttt perfect 🙄 totallyyyy helpful,Negative,Sarcastic,1,justt,generation_seed
seed_01095,loveeee that for me 🙄 totallyyy helpful,Negative,Sarcastic,1,lovee,generation_seed
seed_01096,ngl this is greattt 🔥,Positive,Positive,0,ngl,generation_seed
seed_01100,fr it was regular 😐,Neutral,Neutral,0,fr,generation_seed
seed_01101,lowkey this is pathetic 👎,Negative,Negative,0,lowkey,generation_seed
seed_01102,highkeyyy thissss is greatttt 😁,Positive,Positive,0,highkey,generation_seed
seed_01103,lowkey this is awesome 🥳,Positive,Positive,0,lowkey,generation_seed
seed_01104,best ever 😂 totallyyyyy helpfulll,Negative,Sarcastic,1,best,generation_seed
seed_01105,bro this is perfectttt 🔥,Positive,Positive,0,bro,generation_seed
seed_01106,tbh this is bad 👎,Negative,Negative,0,tbh,generation_seed
seed_01108,love that for me 😂 totallyyyy helpful,Negative,Sarcastic,1,love,generation_seed
seed_01109,lowkey thissss is afwulllll 😠,Negative,Negative,0,lowkey,generation_seed
seed_01110,omg this is amazing 😁,Positive,Positive,0,omg,generation_seed
seed_01112,lol thisssss is bad 😠,Negative,Negative,0,lol,generation_seed
seed_01116,omg it was fine 🤷,Neutral,Neutral,0,omg,generation_seed
seed_01120,idk it was okayyyyy 🙂,Neutral,Neutral,0,idk,generation_seed
seed_01121,omg it was fineee 🙂,Neutral,Neutral,0,omg,generation_seed
seed_01122,ngl this is pathetic 😤,Negative,Negative,0,ngl,generation_seed
seed_01124,best everrr 🙃 totally helpful,Negative,Sarcastic,1,best,generation_seed
seed_01125,lowkey this is perfect 🤩,Positive,Positive,0,lowkey,generation_seed
seed_01128,love htattt for me 🙄 ottallyyyyy helpful,Negative,Sarcastic,1,love,generation_seed
seed_01132,idk it was regularrrrr 🫤,Neutral,Neutral,0,idk,generation_seed
seed_01133,idk thissss is great 🤩,Positive,Positive,0,idk,generation_seed
seed_01134,lol thissss is awfulll 👎,Negative,Negative,0,lol,generation_seed
seed_01135,best ever 👏 totlaly helpful,Negative,Sarcastic,1,best,generation_seed
seed_01137,idk thisss is terrible 😡,Negative,Negative,0,idk,generation_seed
seed_01138,tbh thisss is lit 😍,Positive,Positive,0,tbh,generation_seed
seed_01142,just perfect 👏 totally hlepful,Negative,Sarcastic,1,just,generation_seed
seed_01143,fr thisssss is terribleeee 😭,Negative,Negative,0,fr,generation_seed
seed_01144,wow amazingggg 🙃 totally helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01145,fr it was average 😐,Neutral,Neutral,0,fr,generation_seed
seed_01146,bro this is lit 🤩,Positive,Positive,0,bro,generation_seed
seed_01147,yeahhh sureeee 👏 totallyyy helpful,Negative,Sarcastic,1,yeahh,generation_seed
seed_01148,tbh this is terrible 😒,Negative,Negative,0,tbh,generation_seed
seed_01149,fr this is pathetic 😡,Negative,Negative,0,fr,generation_seed
seed_01150,lowkey this is etrrible 😠,Negative,Negative,0,lowkey,generation_seed
seed_01151,yeah sure 😂 totalylyyyy helpful,Negative,Sarcastic,1,yeah,generation_seed
seed_01152,lowkeyyy thissss is fantastic 😁,Positive,Positive,0,lowkey,generation_seed
seed_01153,lol this is worst 😤,Negative,Negative,0,lol,generation_seed
seed_01154,tbh thissss is perfectttt ❤️,Positive,Positive,0,tbh,generation_seed
seed_01156,lol this is worsttt 👎,Negative,Negative,0,lol,generation_seed
seed_01160,highkey it was standrad 🤷,Neutral,Neutral,0,highkey,generation_seed
seed_01162,yeah sueree 🙄 totallyyyyy helpful,Negative,Sarcastic,1,yeah,generation_seed
seed_01165,wow amazing 😂 totallyyyyy helpfulll,Negative,Sarcastic,1,wow,generation_seed
seed_01166,olwkey tihssss is perfect 🔥,Positive,Positive,0,olwkey,generation_seed
seed_01168,love thattttt for me 👏 totally helpful,Negative,Sarcastic,1,love,generation_seed
seed_01169,ngl thisss is perfetctttt ❤️,Positive,Positive,0,ngl,generation_seed
seed_01170,fr it was okayyyy 🙂,Neutral,Neutral,0,fr,generation_seed
seed_01171,yeahhh sureee 😂 totally helpfulllll,Negative,Sarcastic,1,yeahh,generation_seed
seed_01172,love thattttt for me 😏 totally helpfulll,Negative,Sarcastic,1,love,generation_seed
seed_01175,just perfecttttt 🙃 totally helpfulllll,Negative,Sarcastic,1,just,generation_seed
seed_01176,wow amazinggg 👏 totallyyy helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01177,greatttt job 😂 ottally helpful,Negative,Sarcastic,1,greatt,generation_seed
seed_01178,bro it was regular 😐,Neutral,Neutral,0,bro,generation_seed
seed_01180,omg thisss is worst 😠,Negative,Negative,0,omg,generation_seed
seed_01181,love thattttt for me 👏 totally helpfullll,Negative,Sarcastic,1,love,generation_seed
seed_01184,omg this is awesmoeeeee 🔥,Positive,Positive,0,omg,generation_seed
seed_01187,fr this is annoyingggg 😒,Negative,Negative,0,fr,generation_seed
seed_01188,bestttt ever 😏 totally helpful,Negative,Sarcastic,1,bestt,generation_seed
seed_01189,lol this is bad 😭,Negative,Negative,0,lol,generation_seed
seed_01190,fr it was regularrrr 😐,Neutral,Neutral,0,fr,generation_seed
seed_01192,fr this is patheticcc 😭,Negative,Negative,0,fr,generation_seed
seed_01193,omg this is solid 🔥,Positive,Positive,0,omg,generation_seed
seed_01194,yeah sure 🙃 toatlly hlepfulll,Negative,Sarcastic,1,yeah,generation_seed
seed_01195,idk thissss is amazing 😄,Positive,Positive,0,idk,generation_seed
seed_01196,bro thissss is worstttt 😠,Negative,Negative,0,bro,generation_seed
seed_01199,lowkey this is aweosme 🤩,Positive,Positive,0,lowkey,generation_seed
seed_01200,love thatttt for me 🙃 totally helpful,Negative,Sarcastic,1,love,generation_seed
seed_01202,yeah sureeee 🙄 totalylyy heplful,Negative,Sarcastic,1,yeah,generation_seed
seed_01203,lowkey it was normalllll 😐,Neutral,Neutral,0,lowkey,generation_seed
seed_01204,loveee that for me 😒 totally helpfulll,Negative,Sarcastic,1,lovee,generation_seed
seed_01205,fr it was vaerage 🤷,Neutral,Neutral,0,fr,generation_seed
seed_01206,lol thisssss is solid 🔥,Positive,Positive,0,lol,generation_seed
seed_01208,yeah sure 😂 totally helpfulll,Negative,Sarcastic,1,yeah,generation_seed
seed_01210,best ever 👏 ttoally helpufllll,Negative,Sarcastic,1,best,generation_seed
seed_01211,hihgkey it was standarddddd 🫤,Neutral,Neutral,0,highkey,generation_seed
seed_01212,fr this is awful 😭,Negative,Negative,0,fr,generation_seed
seed_01213,lol thisss is pahteticcc 👎,Negative,Negative,0,lol,generation_seed
seed_01214,hihgkey this is great 😄,Positive,Positive,0,highkey,generation_seed
seed_01215,bro this is great 🥳,Positive,Positive,0,bro,generation_seed
seed_01216,idk this is trashhh 😒,Negative,Negative,0,idk,generation_seed
seed_01217,fr it was normal 🙂,Neutral,Neutral,0,fr,generation_seed
seed_01218,ngl it was standardddd 🫤,Neutral,Neutral,0,ngl,generation_seed
seed_01221,yeahhhhh sure 👏 totally helpfulllll,Negative,Sarcastic,1,yeahh,generation_seed
seed_01222,tbh thissss is annoyingggg 😒,Negative,Negative,0,tbh,generation_seed
seed_01223,yehahhh sureee 🙃 totally helpful,Negative,Sarcastic,1,yehahh,generation_seed
seed_01224,omg this is awesome 😁,Positive,Positive,0,omg,generation_seed
seed_01226,just perfect 🙄 totalyl ehlpful,Negative,Sarcastic,1,just,generation_seed
seed_01227,wow amazing 😒 ttoally helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01229,great job 🙄 ottallyyyyy helpful,Negative,Sarcastic,1,great,generation_seed
seed_01231,higkhey this is perfecttt 🤩,Positive,Positive,0,higkhey,generation_seed
seed_01233,bro thisssss is awesome 🥳,Positive,Positive,0,bro,generation_seed
seed_01234,omg this is fantastic ✨,Positive,Positive,0,omg,generation_seed
seed_01238,tbh this is lit ✨,Positive,Positive,0,tbh,generation_seed
seed_01239,omg it was fineeee 🙂,Neutral,Neutral,0,omg,generation_seed
seed_01240,idk thisssss is perfect 😍,Positive,Positive,0,idk,generation_seed
seed_01243,wow amazing 👏 totallyyyyy helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01244,bro it was fine 😐,Neutral,Neutral,0,bro,generation_seed
seed_01246,omg this is worsttt 😠,Negative,Negative,0,omg,generation_seed
seed_01247,ngl it was fine 😐,Neutral,Neutral,0,ngl,generation_seed
seed_01248,idk it was normallll 🤷,Neutral,Neutral,0,idk,generation_seed
seed_01249,bro this is perfect 😍,Positive,Positive,0,bro,generation_seed
seed_01250,fr this is bad 😒,Negative,Negative,0,fr,generation_seed
seed_01251,ngl this is terrible 👎,Negative,Negative,0,ngl,generation_seed
seed_01252,bro it was reuglar 🫤,Neutral,Neutral,0,bro,generation_seed
seed_01253,ngl it was average 🙂,Neutral,Neutral,0,ngl,generation_seed
seed_01256,ngl this is great 🔥,Positive,Positive,0,ngl,generation_seed
seed_01257,loveeeee that for me 🙃 totally helpfulllll,Negative,Sarcastic,1,lovee,generation_seed
seed_01258,lol this is lit 😍,Positive,Positive,0,lol,generation_seed
seed_01259,idk this is lit 😁,Positive,Positive,0,idk,generation_seed
seed_01260,fr it was regualrrr 🫤,Neutral,Neutral,0,fr,generation_seed
seed_01261,highkey thisss is annoying 💔,Negative,Negative,0,highkey,generation_seed
seed_01262,just perfecttt 🙃 totallyyy heplful,Negative,Sarcastic,1,just,generation_seed
seed_01263,omg thisssss is perfectttt 🔥,Positive,Positive,0,omg,generation_seed
seed_01265,highekyyyyy this is tarshhhhh 😒,Negative,Negative,0,highekyy,generation_seed
seed_01267,just perfect 😂 ttoally helpful,Negative,Sarcastic,1,just,generation_seed
seed_01268,fr this is fantasticcc ❤️,Positive,Positive,0,fr,generation_seed
seed_01269,omg this is lit 😁,Positive,Positive,0,omg,generation_seed
seed_01270,lol this is annoying 👎,Negative,Negative,0,lol,generation_seed
seed_01271,bro this is terirbleeee 😭,Negative,Negative,0,bro,generation_seed
seed_01272,bro thissss is pathteic 😠,Negative,Negative,0,bro,generation_seed
seed_01273,wow amazigngg 😏 totallyyyy helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01275,highkeyyyy this is amazinggggg 😄,Positive,Positive,0,highkey,generation_seed
seed_01277,highkye this is lit ✨,Positive,Positive,0,highkey,generation_seed
seed_01279,idk thisssss is lit ✨,Positive,Positive,0,idk,generation_seed
seed_01280,omg thisss is lit 😄,Positive,Positive,0,omg,generation_seed
seed_01281,lol this is awesomeeee 🥳,Positive,Positive,0,lol,generation_seed
seed_01282,highkey thissss is greatttt 😁,Positive,Positive,0,highkey,generation_seed
seed_01283,ngl this is fantastic ✨,Positive,Positive,0,ngl,generation_seed
seed_01285,highkey it was normalll 🫤,Neutral,Neutral,0,highkey,generation_seed
seed_01286,tbh this is greattttt ❤️,Positive,Positive,0,tbh,generation_seed
seed_01287,ngl this is patheticccc 😒,Negative,Negative,0,ngl,generation_seed
seed_01288,yeah sure 😒 totally helpflu,Negative,Sarcastic,1,yeah,generation_seed
seed_01289,bro thisss is soliddddd 🥳,Positive,Positive,0,bro,generation_seed
seed_01290,yeahhh srueeeee 🙄 totallyyyyy helpful,Negative,Sarcastic,1,yeahh,generation_seed
seed_01291,higheky this is annoyinggggg 😭,Negative,Negative,0,higheky,generation_seed
seed_01292,fr thisss is worts 😠,Negative,Negative,0,fr,generation_seed
seed_01293,higheky it was okay 🙂,Neutral,Neutral,0,higheky,generation_seed
seed_01294,lol it was okayyy 🫤,Neutral,Neutral,0,lol,generation_seed
seed_01295,lowkey it was fine 🫤,Neutral,Neutral,0,lowkey,generation_seed
seed_01296,omg thisssss is amazing ✨,Positive,Positive,0,omg,generation_seed
seed_01297,omg it was fine 🙂,Neutral,Neutral,0,omg,generation_seed
seed_01298,lol this is greatttt 🥳,Positive,Positive,0,lol,generation_seed
seed_01299,hihgkey thissss is pathetic 😒,Negative,Negative,0,highkey,generation_seed
seed_01300,highkeyyy this is trash 😠,Negative,Negative,0,highkey,generation_seed
seed_01301,highkey this is lit 🥳,Positive,Positive,0,highkey,generation_seed
seed_01302,bro it was standarddddd 🤷,Neutral,Neutral,0,bro,generation_seed
seed_01303,omg this is worst 😒,Negative,Negative,0,omg,generation_seed
seed_01304,lowkey this is amazing 😍,Positive,Positive,0,lowkey,generation_seed
seed_01305,yeah sure 😏 totallyyyyy helpful,Negative,Sarcastic,1,yeah,generation_seed
seed_01306,tbh it was averageee 🫤,Neutral,Neutral,0,tbh,generation_seed
seed_01307,ngl thisss is worst 😤,Negative,Negative,0,ngl,generation_seed
seed_01308,bro this is patheitc 😞,Negative,Negative,0,bro,generation_seed
seed_01309,tbh this is perfectttt ✨,Positive,Positive,0,tbh,generation_seed
seed_01310,fr this is patehticccc 😭,Negative,Negative,0,fr,generation_seed
seed_01311,fr thisss is rgeattt 😁,Positive,Positive,0,fr,generation_seed
seed_01313,idk this is terrible 😤,Negative,Negative,0,idk,generation_seed
seed_01314,great job 😂 totallyyyyy helpful,Negative,Sarcastic,1,great,generation_seed
seed_01315,lowkey this is annoyigngggg 😠,Negative,Negative,0,lowkey,generation_seed
seed_01316,tbh thissss is trash 😭,Negative,Negative,0,tbh,generation_seed
seed_01317,idk this is annoynig 😒,Negative,Negative,0,idk,generation_seed
seed_01318,tbh this is awful 😞,Negative,Negative,0,tbh,generation_seed
seed_01319,lowkeyyyyy this is soild 🥳,Positive,Positive,0,lowkey,generation_seed
seed_01320,tbh this is amazinggggg 😄,Positive,Positive,0,tbh,generation_seed
seed_01321,besttt ever 👏 totally helpfulllll,Negative,Sarcastic,1,bestt,generation_seed
seed_01322,ihghkey this is lit 😁,Positive,Positive,0,ihghkey,generation_seed
seed_01324,loweky thissss is awful 😠,Negative,Negative,0,loweky,generation_seed
seed_01325,lol it was fine 🤷,Neutral,Neutral,0,lol,generation_seed
seed_01326,lol thisssss is awful 😭,Negative,Negative,0,lol,generation_seed
seed_01327,just perfectttt 😂 totally helpfulll,Negative,Sarcastic,1,just,generation_seed
seed_01329,omg thissss is annoying 😞,Negative,Negative,0,omg,generation_seed
seed_01330,bro thissss is awfulllll 😠,Negative,Negative,0,bro,generation_seed
seed_01331,highkey thisssss is bad 😒,Negative,Negative,0,highkey,generation_seed
seed_01332,fr thissss is pahteticcccc 😤,Negative,Negative,0,fr,generation_seed
seed_01333,lowkye this is bad 😡,Negative,Negative,0,lowkey,generation_seed
seed_01334,wow amzaing 😂 totally helpfulll,Negative,Sarcastic,1,wow,generation_seed
seed_01335,highkeyyyyy this is terrible 😤,Negative,Negative,0,highkey,generation_seed
seed_01336,fr it was okay 😐,Neutral,Neutral,0,fr,generation_seed
seed_01337,ngl this is soliddddd 🔥,Positive,Positive,0,ngl,generation_seed
seed_01338,highkeyyy it was okay 🫤,Neutral,Neutral,0,highkey,generation_seed
seed_01340,fr this is worst 💔,Negative,Negative,0,fr,generation_seed
seed_01342,bro this is greatttt ❤️,Positive,Positive,0,bro,generation_seed
seed_01343,just perfcet 🙄 totallyyy helpful,Negative,Sarcastic,1,just,generation_seed
seed_01344,great job 😏 totally helpfulll,Negative,Sarcastic,1,great,generation_seed
seed_01347,great job 🙄 totallyyy helpflu,Negative,Sarcastic,1,great,generation_seed
seed_01351,fr this is perfect ✨,Positive,Positive,0,fr,generation_seed
seed_01352,lowkeyyyy it was regularrrr 🙂,Neutral,Neutral,0,lowkey,generation_seed
seed_01353,idk thissss is great ✨,Positive,Positive,0,idk,generation_seed
seed_01354,bro this is terrilbe 💔,Negative,Negative,0,bro,generation_seed
seed_01355,wow amazinggg 😂 totally helpfulllll,Negative,Sarcastic,1,wow,generation_seed
seed_01356,bro this is fantasticcccc 😁,Positive,Positive,0,bro,generation_seed
seed_01357,omg this is fantastic 🥳,Positive,Positive,0,omg,generation_seed
seed_01358,just perfect 😂 ottally helpful,Negative,Sarcastic,1,just,generation_seed
seed_01359,omg this is fantasticccc 🤩,Positive,Positive,0,omg,generation_seed
seed_01361,omg it was standarddddd 🙂,Neutral,Neutral,0,omg,generation_seed
seed_01364,ngl thsissss is worst 😒,Negative,Negative,0,ngl,generation_seed
seed_01366,highkey this is amazinggggg 🤩,Positive,Positive,0,highkey,generation_seed
seed_01367,fr this is patheticcccc 👎,Negative,Negative,0,fr,generation_seed
seed_01371,fr this is patheticcc 😞,Negative,Negative,0,fr,generation_seed
seed_01372,loweky it was okay 🫤,Neutral,Neutral,0,loweky,generation_seed
seed_01373,tbh this is awesome 🤩,Positive,Positive,0,tbh,generation_seed
seed_01374,lol thsissss is trash 😭,Negative,Negative,0,lol,generation_seed
seed_01375,wow amazing 🙄 totallyyyy helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01376,lowkey it was regularrrr 😐,Neutral,Neutral,0,lowkey,generation_seed
seed_01377,ngl it was reuglarrr 🫤,Neutral,Neutral,0,ngl,generation_seed
seed_01379,highkey thisssss is awful 😭,Negative,Negative,0,highkey,generation_seed
seed_01380,idk this is awful 💔,Negative,Negative,0,idk,generation_seed
seed_01382,besttttt veerrrr 👏 totally helpful,Negative,Sarcastic,1,bestt,generation_seed
seed_01383,lol this is fantasticccc 🔥,Positive,Positive,0,lol,generation_seed
seed_01384,lowkye thissss is lit ❤️,Positive,Positive,0,lowkey,generation_seed
seed_01386,yeah sureeeee 😏 totallyyyyy helpful,Negative,Sarcastic,1,yeah,generation_seed
seed_01388,lowkeyyyyy this is perfetcttt ✨,Positive,Positive,0,lowkey,generation_seed
seed_01389,yeah sure 🙄 toatlly helpfulllll,Negative,Sarcastic,1,yeah,generation_seed
seed_01391,love thatttt for me 🙃 totally helpfulllll,Negative,Sarcastic,1,love,generation_seed
seed_01395,omg it was standarddd 🫤,Neutral,Neutral,0,omg,generation_seed
seed_01397,lowkye thisssss is terrible 😡,Negative,Negative,0,lowkey,generation_seed
seed_01398,ngl this is great 😍,Positive,Positive,0,ngl,generation_seed
seed_01399,lowkey this is trashhh 💔,Negative,Negative,0,lowkey,generation_seed
seed_01400,greattttt job 😏 toatlly helpful,Negative,Sarcastic,1,greatt,generation_seed
seed_01403,lowkey this is greta 🥳,Positive,Positive,0,lowkey,generation_seed
seed_01405,lowkeyyy this is awesomeee 😄,Positive,Positive,0,lowkey,generation_seed
seed_01406,idk it was normallll 🫤,Neutral,Neutral,0,idk,generation_seed
seed_01409,fr thissss is bad 👎,Negative,Negative,0,fr,generation_seed
seed_01411,bro this is worst 😤,Negative,Negative,0,bro,generation_seed
seed_01412,tbh this is lit 🥳,Positive,Positive,0,tbh,generation_seed
seed_01413,justtttt perfcet 👏 totlalyyyy helpfulllll,Negative,Sarcastic,1,justt,generation_seed
seed_01414,fr this is solid 😁,Positive,Positive,0,fr,generation_seed
seed_01416,ngl it was regular 🫤,Neutral,Neutral,0,ngl,generation_seed
seed_01418,highkeyyyyy this is annoynigggg 😒,Negative,Negative,0,highkey,generation_seed
seed_01419,wow aamzing 😏 toatlly helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01420,bro it was avergae 😐,Neutral,Neutral,0,bro,generation_seed
seed_01422,yeahhhhh sureeeee 😒 totally helpfullll,Negative,Sarcastic,1,yeahh,generation_seed
seed_01423,ngl this is terribleeee 😤,Negative,Negative,0,ngl,generation_seed
seed_01424,bro thisssss is patheticcc 😒,Negative,Negative,0,bro,generation_seed
seed_01426,highkey it was standard 🫤,Neutral,Neutral,0,highkey,generation_seed
seed_01429,lowkeyyyy it was standardddd 🫤,Neutral,Neutral,0,lowkey,generation_seed
seed_01430,lowkeyyyy it was regualr 🫤,Neutral,Neutral,0,lowkey,generation_seed
seed_01431,loveeeee that for me 😒 totally helpful,Negative,Sarcastic,1,lovee,generation_seed
seed_01433,greatttt job 😒 totally helpfulll,Negative,Sarcastic,1,greatt,generation_seed
seed_01434,bro this is amazing ✨,Positive,Positive,0,bro,generation_seed
seed_01435,fr it was standardddd 🙂,Neutral,Neutral,0,fr,generation_seed
seed_01436,yeah sure 🙄 totallyyyy helpful,Negative,Sarcastic,1,yeah,generation_seed
seed_01437,idk this is lit 😍,Positive,Positive,0,idk,generation_seed
seed_01439,idk this is rgeat ❤️,Positive,Positive,0,idk,generation_seed
seed_01440,ngl this is bad 😒,Negative,Negative,0,ngl,generation_seed
seed_01442,lol thisssss is soliddddd ✨,Positive,Positive,0,lol,generation_seed
seed_01445,fr this is perfectttt 😁,Positive,Positive,0,fr,generation_seed
seed_01446,omg this is trash 💔,Negative,Negative,0,omg,generation_seed
seed_01447,lowkeyyyy it was regularrrrr 😐,Neutral,Neutral,0,lowkey,generation_seed
seed_01448,yeah sure 😏 totally helpful,Negative,Sarcastic,1,yeah,generation_seed
seed_01449,lol thisssss is bad 😞,Negative,Negative,0,lol,generation_seed
seed_01451,great job 😏 totalyl helpfulllll,Negative,Sarcastic,1,great,generation_seed
seed_01452,highkey this is aweosme 🔥,Positive,Positive,0,highkey,generation_seed
seed_01454,lol it was fine 🫤,Neutral,Neutral,0,lol,generation_seed
seed_01456,lowkeyyyyy it was okay 😐,Neutral,Neutral,0,lowkey,generation_seed
seed_01459,idk it was standard 🤷,Neutral,Neutral,0,idk,generation_seed
seed_01463,fr thissss is annoynigggg 😒,Negative,Negative,0,fr,generation_seed
seed_01464,wow amazinggg 🙃 totallyyyy helpful,Negative,Sarcastic,1,wow,generation_seed
seed_01465,ngl this is solid 🤩,Positive,Positive,0,ngl,generation_seed
seed_01466,lowkeyyy this is aamzing ❤️,Positive,Positive,0,lowkey,generation_seed
seed_01467,lowkey this is afntastic 😍,Positive,Positive,0,lowkey,generation_seed
seed_01468,lowkey this is perfect 🥳,Positive,Positive,0,lowkey,generation_seed
seed_01469,wow amazingggg 👏 totallyyyy helpful,Negative,Sarcastic,1,wow,generation_seed
